total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,policy
300,300,300,0,92,-1035.2575,335.7556,0.1454,0.3333,0.3333,0.3333,59,RoundRobin_v2
300,300,300,0,96,-995.516,325.9244,0.0885,0.3333,0.3333,0.3333,60,RoundRobin_v2
300,300,300,0,94,-988.4949,315.6511,0.2207,0.3333,0.3333,0.3333,61,RoundRobin_v2
300,300,300,0,92,-1007.1098,324.3144,0.1797,0.3333,0.3333,0.3333,62,RoundRobin_v2
300,300,300,0,95,-1010.8624,325.7122,0.1772,0.3333,0.3333,0.3333,63,RoundRobin_v2
300,300,300,0,93,-1001.8376,324.8222,0.1419,0.3333,0.3333,0.3333,64,RoundRobin_v2
300,300,300,0,95,-1008.8182,328.4444,0.1204,0.3333,0.3333,0.3333,65,RoundRobin_v2
300,300,300,0,94,-1008.406,329.0956,0.1072,0.3333,0.3333,0.3333,66,RoundRobin_v2
300,300,300,0,98,-954.3195,314.29,0.0535,0.3333,0.3333,0.3333,67,RoundRobin_v2
300,300,300,0,95,-974.9249,316.3567,0.1335,0.3333,0.3333,0.3333,68,RoundRobin_v2
300,300,300,0,92,-1027.2833,337.3522,0.0745,0.3333,0.3333,0.3333,69,RoundRobin_v2
300,300,300,0,91,-1034.8836,335.5856,0.1461,0.3333,0.3333,0.3333,70,RoundRobin_v2
300,300,300,0,98,-929.1703,303.4711,0.0941,0.3333,0.3333,0.3333,71,RoundRobin_v2
300,300,300,0,93,-996.8165,327.3844,0.0713,0.3333,0.3333,0.3333,72,RoundRobin_v2
300,300,300,0,90,-1035.9787,336.5622,0.1359,0.3333,0.3333,0.3333,73,RoundRobin_v2
300,300,300,0,90,-1054.2449,342.1078,0.145,0.3333,0.3333,0.3333,74,RoundRobin_v2
300,300,300,0,93,-968.6942,316.5744,0.0953,0.3333,0.3333,0.3333,75,RoundRobin_v2
300,300,300,0,96,-1014.3644,319.0222,0.3082,0.3333,0.3333,0.3333,76,RoundRobin_v2
300,300,300,0,95,-991.2301,319.5867,0.1703,0.3333,0.3333,0.3333,77,RoundRobin_v2
300,300,300,0,90,-996.2788,326.5978,0.0815,0.3333,0.3333,0.3333,78,RoundRobin_v2
300,300,300,0,91,-1036.7692,337.5622,0.1237,0.3333,0.3333,0.3333,79,RoundRobin_v2
300,300,300,0,94,-998.6951,319.93,0.206,0.3333,0.3333,0.3333,80,RoundRobin_v2
300,300,300,0,101,-969.2498,317.2089,0.0878,0.3333,0.3333,0.3333,81,RoundRobin_v2
300,300,300,0,95,-987.8523,316.42,0.2043,0.3333,0.3333,0.3333,82,RoundRobin_v2
300,300,300,0,90,-1047.9387,338.0189,0.1781,0.3333,0.3333,0.3333,83,RoundRobin_v2
300,300,300,0,96,-998.4004,318.1778,0.2336,0.3333,0.3333,0.3333,84,RoundRobin_v2
300,300,300,0,99,-959.1185,310.6611,0.1406,0.3333,0.3333,0.3333,85,RoundRobin_v2
300,300,300,0,88,-1045.5595,342.6711,0.0874,0.3333,0.3333,0.3333,86,RoundRobin_v2
300,300,300,0,94,-971.4449,318.4956,0.0785,0.3333,0.3333,0.3333,87,RoundRobin_v2
300,300,300,0,92,-1001.2849,325.49,0.1277,0.3333,0.3333,0.3333,88,RoundRobin_v2
300,300,300,0,96,-985.266,317.5322,0.1714,0.3333,0.3333,0.3333,89,RoundRobin_v2
300,300,300,0,93,-1022.0507,330.2167,0.1643,0.3333,0.3333,0.3333,90,RoundRobin_v2
300,300,300,0,89,-1065.4156,346.37,0.136,0.3333,0.3333,0.3333,91,RoundRobin_v2
300,300,300,0,92,-973.186,318.2233,0.0927,0.3333,0.3333,0.3333,92,RoundRobin_v2
300,300,300,0,95,-977.9849,317.7122,0.1279,0.3333,0.3333,0.3333,93,RoundRobin_v2
300,300,300,0,93,-1029.8666,332.6378,0.1674,0.3333,0.3333,0.3333,94,RoundRobin_v2
300,300,300,0,93,-1038.2927,332.5089,0.2164,0.3333,0.3333,0.3333,95,RoundRobin_v2
300,300,300,0,92,-1012.1828,328.2167,0.1428,0.3333,0.3333,0.3333,96,RoundRobin_v2
300,300,300,0,100,-961.0008,313.7056,0.1003,0.3333,0.3333,0.3333,97,RoundRobin_v2
300,300,300,0,87,-1039.9832,337.7311,0.1387,0.3333,0.3333,0.3333,98,RoundRobin_v2
300,300,300,0,88,-1054.2605,340.5778,0.1706,0.3333,0.3333,0.3333,99,RoundRobin_v2
300,300,300,0,98,-972.3168,316.8144,0.1114,0.3333,0.3333,0.3333,100,RoundRobin_v2
