total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,base_seed,policy
300,300,125,175,71,-350.8183,87.7728,0.0326,0.3333,0.3333,0.3333,51,2,RoundRobin
300,300,116,184,71,-355.3486,87.7829,0.0339,0.3333,0.3333,0.3333,52,2,RoundRobin
300,300,123,177,71,-349.0192,86.8397,0.0331,0.3333,0.3333,0.3333,53,2,RoundRobin
300,300,113,187,71,-352.6491,86.383,0.0344,0.3333,0.3333,0.3333,54,2,RoundRobin
300,300,121,179,71,-350.1679,86.8893,0.0307,0.3333,0.3333,0.3333,55,2,RoundRobin
300,300,119,181,71,-350.2293,86.5764,0.0355,0.3333,0.3333,0.3333,56,2,RoundRobin
300,300,123,177,71,-350.5734,87.3578,0.0332,0.3333,0.3333,0.3333,57,2,RoundRobin
300,300,118,182,71,-353.9419,87.6473,0.0309,0.3333,0.3333,0.3333,58,2,RoundRobin
300,300,121,179,71,-348.5129,86.3376,0.033,0.3333,0.3333,0.3333,59,2,RoundRobin
300,300,122,178,71,-349.2689,86.7563,0.0328,0.3333,0.3333,0.3333,60,2,RoundRobin
300,300,114,186,71,-358.1446,88.3815,0.0321,0.3333,0.3333,0.3333,61,2,RoundRobin
